Cultivo;Producción;Depart;Fecha
Algodón;240;Feliciano;2000
Algodón;80;Feliciano;2001
Algodón;132;Feliciano;2003
Algodón;180;Feliciano;2004
Algodón;154;Feliciano;2005
Algodón;120;Feliciano;2006
Algodón;154;Feliciano;2007
Algodón;154;Feliciano;2008
Algodón;100;Feliciano;2009
Algodón;53;Feliciano;2010
Algodón;620;Feliciano;2011
Algodón;560;Feliciano;2012
Algodón;700;Feliciano;2013
Algodón;750;Feliciano;2014
Algodón;360;Feliciano;2015
Algodón;840;Feliciano;2016
Algodón;780;Feliciano;2017
Algodón;840;Feliciano;2018
Algodón;216;Feliciano;2019
Algodón;480;La Paz;2000
Algodón;150;La Paz;2001
Algodón;152;La Paz;2002
Algodón;240;La Paz;2003
Algodón;300;La Paz;2004
Algodón;288;La Paz;2005
Algodón;180;La Paz;2006
Algodón;288;La Paz;2007
Algodón;288;La Paz;2008
Algodón;100;La Paz;2009
Algodón;67;La Paz;2010
Algodón;1034;La Paz;2011
Algodón;630;La Paz;2012
Algodón;825;La Paz;2013
Algodón;1020;La Paz;2014
Algodón;450;La Paz;2015
Algodón;1200;La Paz;2016
Algodón;910;La Paz;2017
Algodón;700;La Paz;2018
Algodón;144;La Paz;2019
Algodón;150;La Paz;2020
Algodón;120;La Paz;2021
Alpiste;54;Gualeguay;2012
Alpiste;45;Gualeguay;2019
Alpiste;18;Gualeguay;2020
Alpiste;18;Gualeguay;2021
Alpiste;126;La Paz;2014
Alpiste;280;Nogoya;2013
Alpiste;6;Nogoya;2014
Alpiste;96;Tala;2016
Alpiste;100;Tala;2017
Alpiste;75;Tala;2020
Alpiste;780;Uruguay;2004
Alpiste;630;Uruguay;2005
Alpiste;570;Uruguay;2006
Alpiste;130;Uruguay;2007
Alpiste;140;Uruguay;2008
Alpiste;210;Uruguay;2009
Alpiste;1300;Uruguay;2010
Alpiste;400;Uruguay;2011
Alpiste;490;Uruguay;2012
Alpiste;840;Uruguay;2013
Alpiste;360;Uruguay;2014
Alpiste;49;Uruguay;2015
Alpiste;135;Uruguay;2016
Alpiste;88;Uruguay;2017
Alpiste;1040;Uruguay;2018
Alpiste;56;Uruguay;2019
Alpiste;18;Uruguay;2020
Alpiste;3;Uruguay;2021
Alpiste;70;Victoria;2013
Alpiste;36;Victoria;2014
Arroz;74400;Colon;2000
Arroz;35080;Colon;2001
Arroz;41810;Colon;2002
Arroz;33120;Colon;2003
Arroz;48440;Colon;2004
Arroz;45200;Colon;2005
Arroz;46020;Colon;2006
Arroz;52790;Colon;2007
Arroz;66670;Colon;2008
Arroz;60200;Colon;2009
Arroz;77100;Colon;2010
Arroz;54890;Colon;2011
Arroz;37140;Colon;2012
Arroz;45170;Colon;2013
Arroz;55400;Colon;2014
Arroz;46050;Colon;2015
Arroz;45400;Colon;2016
Arroz;41100;Colon;2017
Arroz;29030;Colon;2018
Arroz;28800;Colon;2019
Arroz;35650;Colon;2020
Arroz;36250;Colon;2021
Arroz;47890;Concordia;2000
Arroz;43500;Concordia;2001
Arroz;51450;Concordia;2002
Arroz;40840;Concordia;2003
Arroz;33660;Concordia;2004
Arroz;45410;Concordia;2005
Arroz;42700;Concordia;2006
Arroz;35960;Concordia;2007
Arroz;35490;Concordia;2008
Arroz;43840;Concordia;2009
Arroz;57990;Concordia;2010
Arroz;42960;Concordia;2011
Arroz;36970;Concordia;2012
Arroz;32240;Concordia;2013
Arroz;29230;Concordia;2014
Arroz;17160;Concordia;2015
Arroz;18150;Concordia;2016
Arroz;13100;Concordia;2017
Arroz;10900;Concordia;2018
Arroz;10740;Concordia;2019
Arroz;10423;Concordia;2020
Arroz;13740;Concordia;2021
Arroz;54480;Federacion;2000
Arroz;51250;Federacion;2001
Arroz;64400;Federacion;2002
Arroz;69240;Federacion;2003
Arroz;15340;Federacion;2004
Arroz;53500;Federacion;2005
Arroz;45930;Federacion;2006
Arroz;57450;Federacion;2007
Arroz;53330;Federacion;2008
Arroz;48540;Federacion;2009
Arroz;63400;Federacion;2010
Arroz;56680;Federacion;2011
Arroz;67190;Federacion;2012
Arroz;77220;Federacion;2013
Arroz;66040;Federacion;2014
Arroz;64200;Federacion;2015
Arroz;66490;Federacion;2016
Arroz;69020;Federacion;2017
Arroz;60100;Federacion;2018
Arroz;58340;Federacion;2019
Arroz;60156;Federacion;2020
Arroz;58770;Federacion;2021
Arroz;39250;Federal;2000
Arroz;42250;Federal;2001
Arroz;51300;Federal;2002
Arroz;47560;Federal;2003
Arroz;17360;Federal;2004
Arroz;40400;Federal;2005
Arroz;39500;Federal;2006
Arroz;39410;Federal;2007
Arroz;37320;Federal;2008
Arroz;43730;Federal;2009
Arroz;58450;Federal;2010
Arroz;45300;Federal;2011
Arroz;39780;Federal;2012
Arroz;36270;Federal;2013
Arroz;33370;Federal;2014
Arroz;31400;Federal;2015
Arroz;33320;Federal;2016
Arroz;33925;Federal;2017
Arroz;27550;Federal;2018
Arroz;29790;Federal;2019
Arroz;28320;Federal;2020
Arroz;32165;Federal;2021
Arroz;24640;Feliciano;2000
Arroz;19400;Feliciano;2001
Arroz;25160;Feliciano;2002
Arroz;35280;Feliciano;2003
Arroz;23580;Feliciano;2004
Arroz;42640;Feliciano;2005
Arroz;47600;Feliciano;2006
Arroz;58380;Feliciano;2007
Arroz;56625;Feliciano;2008
Arroz;51060;Feliciano;2009
Arroz;67120;Feliciano;2010
Arroz;59520;Feliciano;2011
Arroz;65190;Feliciano;2012
Arroz;69380;Feliciano;2013
Arroz;66080;Feliciano;2014
Arroz;58880;Feliciano;2015
Arroz;65450;Feliciano;2016
Arroz;65445;Feliciano;2017
Arroz;50050;Feliciano;2018
Arroz;50150;Feliciano;2019
Arroz;52850;Feliciano;2020
Arroz;47900;Feliciano;2021
Arroz;10000;Gualeguaychu;2000
Arroz;2370;Gualeguaychu;2001
Arroz;2620;Gualeguaychu;2002
Arroz;6200;Gualeguaychu;2003
Arroz;6120;Gualeguaychu;2004
Arroz;6520;Gualeguaychu;2005
Arroz;4230;Gualeguaychu;2006
Arroz;4950;Gualeguaychu;2007
Arroz;9600;Gualeguaychu;2008
Arroz;10710;Gualeguaychu;2009
Arroz;21600;Gualeguaychu;2010
Arroz;11050;Gualeguaychu;2011
Arroz;6100;Gualeguaychu;2012
Arroz;11310;Gualeguaychu;2013
Arroz;7100;Gualeguaychu;2014
Arroz;3750;Gualeguaychu;2015
Arroz;2100;Gualeguaychu;2016
Arroz;700;Gualeguaychu;2017
Arroz;28240;La Paz;2000
Arroz;20650;La Paz;2001
Arroz;29220;La Paz;2002
Arroz;38090;La Paz;2003
Arroz;49150;La Paz;2004
Arroz;49400;La Paz;2005
Arroz;49460;La Paz;2006
Arroz;59710;La Paz;2007
Arroz;56600;La Paz;2008
Arroz;53090;La Paz;2009
Arroz;66750;La Paz;2010
Arroz;65150;La Paz;2011
Arroz;73020;La Paz;2012
Arroz;79110;La Paz;2013
Arroz;67910;La Paz;2014
Arroz;58500;La Paz;2015
Arroz;65280;La Paz;2016
Arroz;62580;La Paz;2017
Arroz;51300;La Paz;2018
Arroz;53580;La Paz;2019
Arroz;57260;La Paz;2020
Arroz;54340;La Paz;2021
Arroz;49450;San Salvador;2003
Arroz;54480;San Salvador;2004
Arroz;59000;San Salvador;2005
Arroz;53610;San Salvador;2006
Arroz;54830;San Salvador;2007
Arroz;69320;San Salvador;2008
Arroz;76200;San Salvador;2009
Arroz;91300;San Salvador;2010
Arroz;68800;San Salvador;2011
Arroz;50630;San Salvador;2012
Arroz;61350;San Salvador;2013
Arroz;77310;San Salvador;2014
Arroz;67790;San Salvador;2015
Arroz;73400;San Salvador;2016
Arroz;69810;San Salvador;2017
Arroz;60670;San Salvador;2018
Arroz;53310;San Salvador;2019
Arroz;74000;San Salvador;2020
Arroz;80000;San Salvador;2021
Arroz;49500;Uruguay;2000
Arroz;9550;Uruguay;2001
Arroz;13470;Uruguay;2002
Arroz;27730;Uruguay;2003
Arroz;40360;Uruguay;2004
Arroz;39000;Uruguay;2005
Arroz;35650;Uruguay;2006
Arroz;36610;Uruguay;2007
Arroz;56800;Uruguay;2008
Arroz;50660;Uruguay;2009
Arroz;62320;Uruguay;2010
Arroz;41200;Uruguay;2011
Arroz;22300;Uruguay;2012
Arroz;27350;Uruguay;2013
Arroz;38060;Uruguay;2014
Arroz;31110;Uruguay;2015
Arroz;25610;Uruguay;2016
Arroz;19770;Uruguay;2017
Arroz;13600;Uruguay;2018
Arroz;12510;Uruguay;2019
Arroz;14950;Uruguay;2020
Arroz;15000;Uruguay;2021
Arroz;67000;Villaguay;2000
Arroz;56510;Villaguay;2001
Arroz;64800;Villaguay;2002
Arroz;103930;Villaguay;2003
Arroz;101800;Villaguay;2004
Arroz;101310;Villaguay;2005
Arroz;105800;Villaguay;2006
Arroz;114110;Villaguay;2007
Arroz;140030;Villaguay;2008
Arroz;142270;Villaguay;2009
Arroz;178070;Villaguay;2010
Arroz;125270;Villaguay;2011
Arroz;96170;Villaguay;2012
Arroz;129120;Villaguay;2013
Arroz;137970;Villaguay;2014
Arroz;121160;Villaguay;2015
Arroz;125750;Villaguay;2016
Arroz;118000;Villaguay;2017
Arroz;119390;Villaguay;2018
Arroz;102700;Villaguay;2019
Arroz;140700;Villaguay;2020
Arroz;147950;Villaguay;2021
Arveja;3750;Diamante;2018
Arveja;2400;Diamante;2019
Arveja;1680;Diamante;2020
Arveja;1800;Diamante;2021
Arveja;1800;Diamante;2022
Arveja;750;Gualeguay;2019
Arveja;600;Gualeguay;2020
Arveja;1365;Gualeguay;2021
Arveja;1000;Gualeguay;2022
Arveja;115;Gualeguaychu;2019
Arveja;2375;Gualeguaychu;2021
Arveja;2800;Gualeguaychu;2022
Arveja;5600;Nogoya;2018
Arveja;770;Nogoya;2019
Arveja;715;Nogoya;2020
Arveja;5750;Nogoya;2021
Arveja;3000;Nogoya;2022
Arveja;800;Parana;2019
Arveja;560;Parana;2020
Arveja;800;Parana;2021
Arveja;720;Parana;2022
Arveja;300;San Salvador;2022
Arveja;700;Tala;2019
Arveja;600;Tala;2020
Arveja;1260;Tala;2021
Arveja;1600;Tala;2022
Arveja;230;Uruguay;2019
Arveja;340;Uruguay;2021
Arveja;1400;Uruguay;2022
Arveja;3750;Victoria;2018
Arveja;5250;Victoria;2019
Arveja;2925;Victoria;2020
Arveja;8750;Victoria;2021
Arveja;7020;Victoria;2022
Arveja;300;Villaguay;2019
Arveja;300;Villaguay;2021
Arveja;850;Villaguay;2022
Avena;200;Colon;2000
Avena;50;Colon;2001
Avena;50;Colon;2002
Avena;60;Colon;2003
Avena;60;Colon;2004
Avena;40;Colon;2005
Avena;60;Colon;2006
Avena;60;Colon;2007
Avena;70;Colon;2008
Avena;170;Colon;2009
Avena;200;Colon;2010
Avena;200;Colon;2011
Avena;150;Colon;2012
Avena;390;Colon;2013
Avena;252;Colon;2014
Avena;345;Colon;2015
Avena;250;Colon;2016
Avena;180;Colon;2017
Avena;230;Colon;2018
Avena;200;Colon;2019
Avena;525;Colon;2020
Avena;230;Colon;2021
Avena;1500;Concordia;2000
Avena;1800;Concordia;2001
Avena;2640;Concordia;2002
Avena;1950;Concordia;2003
Avena;1100;Concordia;2004
Avena;1200;Concordia;2005
Avena;1200;Concordia;2006
Avena;600;Concordia;2007
Avena;330;Concordia;2008
Avena;1920;Concordia;2009
Avena;130;Concordia;2010
Avena;600;Concordia;2011
Avena;640;Concordia;2012
Avena;350;Concordia;2013
Avena;750;Concordia;2014
Avena;1800;Concordia;2015
Avena;550;Concordia;2016
Avena;1400;Concordia;2017
Avena;1120;Concordia;2018
Avena;120;Concordia;2019
Avena;0;Concordia;2020
Avena;0;Concordia;2021
Avena;2400;Diamante;2000
Avena;1200;Diamante;2001
Avena;1540;Diamante;2002
Avena;750;Diamante;2003
Avena;650;Diamante;2004
Avena;1200;Diamante;2005
Avena;1400;Diamante;2006
Avena;560;Diamante;2007
Avena;0;Diamante;2008
Avena;1080;Diamante;2009
Avena;750;Diamante;2010
Avena;1080;Diamante;2011
Avena;1440;Diamante;2012
Avena;450;Diamante;2013
Avena;2400;Diamante;2014
Avena;3200;Diamante;2015
Avena;2400;Diamante;2016
Avena;1920;Diamante;2017
Avena;3000;Diamante;2018
Avena;360;Diamante;2019
Avena;120;Diamante;2020
Avena;360;Diamante;2021
Avena;360;Federacion;2000
Avena;300;Federacion;2001
Avena;0;Federacion;2002
Avena;500;Federacion;2003
Avena;0;Federacion;2004
Avena;0;Federacion;2005
Avena;0;Federacion;2006
Avena;0;Federacion;2007
Avena;400;Federacion;2008
Avena;120;Federacion;2009
Avena;240;Federacion;2010
Avena;360;Federacion;2011
Avena;560;Federacion;2012
Avena;220;Federacion;2013
Avena;360;Federacion;2014
Avena;550;Federacion;2015
Avena;770;Federacion;2016
Avena;550;Federacion;2017
Avena;960;Federacion;2018
Avena;0;Federacion;2019
Avena;0;Federacion;2020
Avena;0;Federacion;2021
Avena;900;Federal;2000
Avena;600;Federal;2001
Avena;400;Federal;2002
Avena;500;Federal;2003
Avena;1000;Federal;2004
Avena;1100;Federal;2005
Avena;0;Federal;2006
Avena;480;Federal;2007
Avena;600;Federal;2008
Avena;700;Federal;2009
Avena;390;Federal;2010
Avena;600;Federal;2011
Avena;640;Federal;2012
Avena;560;Federal;2013
Avena;750;Federal;2014
Avena;1200;Federal;2015
Avena;1800;Federal;2016
Avena;2990;Federal;2017
Avena;2550;Federal;2018
Avena;300;Federal;2019
Avena;50;Federal;2020
Avena;0;Federal;2021
Avena;180;Feliciano;2000
Avena;300;Feliciano;2001
Avena;0;Feliciano;2002
Avena;400;Feliciano;2003
Avena;300;Feliciano;2004
Avena;300;Feliciano;2005
Avena;0;Feliciano;2006
Avena;220;Feliciano;2007
Avena;720;Feliciano;2008
Avena;360;Feliciano;2009
Avena;110;Feliciano;2010
Avena;240;Feliciano;2011
Avena;420;Feliciano;2012
Avena;220;Feliciano;2013
Avena;440;Feliciano;2014
Avena;550;Feliciano;2015
Avena;300;Feliciano;2016
Avena;550;Feliciano;2017
Avena;600;Feliciano;2018
Avena;0;Feliciano;2019
Avena;0;Feliciano;2020
Avena;0;Feliciano;2021
Avena;2400;Gualeguay;2000
Avena;640;Gualeguay;2001
Avena;990;Gualeguay;2002
Avena;980;Gualeguay;2003
Avena;1800;Gualeguay;2004
Avena;400;Gualeguay;2005
Avena;360;Gualeguay;2006
Avena;360;Gualeguay;2007
Avena;380;Gualeguay;2008
Avena;830;Gualeguay;2009
Avena;880;Gualeguay;2010
Avena;750;Gualeguay;2011
Avena;510;Gualeguay;2012
Avena;750;Gualeguay;2013
Avena;750;Gualeguay;2014
Avena;750;Gualeguay;2015
Avena;625;Gualeguay;2016
Avena;460;Gualeguay;2017
Avena;2700;Gualeguay;2018
Avena;250;Gualeguay;2019
Avena;1100;Gualeguay;2020
Avena;2565;Gualeguay;2021
Avena;500;Gualeguaychu;2000
Avena;350;Gualeguaychu;2001
Avena;240;Gualeguaychu;2002
Avena;390;Gualeguaychu;2003
Avena;480;Gualeguaychu;2004
Avena;270;Gualeguaychu;2005
Avena;230;Gualeguaychu;2006
Avena;230;Gualeguaychu;2007
Avena;200;Gualeguaychu;2008
Avena;2300;Gualeguaychu;2009
Avena;1150;Gualeguaychu;2010
Avena;580;Gualeguaychu;2011
Avena;380;Gualeguaychu;2012
Avena;1610;Gualeguaychu;2013
Avena;1495;Gualeguaychu;2014
Avena;1495;Gualeguaychu;2015
Avena;1265;Gualeguaychu;2016
Avena;1050;Gualeguaychu;2017
Avena;15600;Gualeguaychu;2018
Avena;1100;Gualeguaychu;2019
Avena;1710;Gualeguaychu;2020
Avena;2125;Gualeguaychu;2021
Avena;3000;La Paz;2000
Avena;3300;La Paz;2001
Avena;3000;La Paz;2002
Avena;2400;La Paz;2003
Avena;500;La Paz;2004
Avena;3000;La Paz;2005
Avena;1800;La Paz;2006
Avena;960;La Paz;2007
Avena;660;La Paz;2008
Avena;2100;La Paz;2009
Avena;1400;La Paz;2010
Avena;1680;La Paz;2011
Avena;3600;La Paz;2012
Avena;700;La Paz;2013
Avena;1200;La Paz;2014
Avena;1400;La Paz;2015
Avena;1820;La Paz;2016
Avena;2100;La Paz;2017
Avena;2400;La Paz;2018
Avena;400;La Paz;2019
Avena;120;La Paz;2020
Avena;300;La Paz;2021
Avena;240;Nogoya;2000
Avena;80;Nogoya;2001
Avena;360;Nogoya;2002
Avena;420;Nogoya;2003
Avena;400;Nogoya;2004
Avena;270;Nogoya;2005
Avena;280;Nogoya;2006
Avena;400;Nogoya;2007
Avena;260;Nogoya;2008
Avena;1750;Nogoya;2009
Avena;1540;Nogoya;2010
Avena;990;Nogoya;2011
Avena;560;Nogoya;2012
Avena;810;Nogoya;2013
Avena;805;Nogoya;2014
Avena;770;Nogoya;2015
Avena;805;Nogoya;2016
Avena;735;Nogoya;2017
Avena;7000;Nogoya;2018
Avena;575;Nogoya;2019
Avena;340;Nogoya;2020
Avena;500;Nogoya;2021
Avena;5500;Parana;2000
Avena;6000;Parana;2001
Avena;3600;Parana;2002
Avena;6000;Parana;2003
Avena;3600;Parana;2004
Avena;4200;Parana;2005
Avena;4290;Parana;2006
Avena;3500;Parana;2007
Avena;0;Parana;2008
Avena;3360;Parana;2009
Avena;2250;Parana;2010
Avena;2700;Parana;2011
Avena;5400;Parana;2012
Avena;1400;Parana;2013
Avena;4500;Parana;2014
Avena;4200;Parana;2015
Avena;6000;Parana;2016
Avena;4200;Parana;2017
Avena;5400;Parana;2018
Avena;480;Parana;2019
Avena;220;Parana;2020
Avena;400;Parana;2021
Avena;70;San Salvador;2003
Avena;80;San Salvador;2004
Avena;70;San Salvador;2005
Avena;40;San Salvador;2006
Avena;30;San Salvador;2007
Avena;50;San Salvador;2008
Avena;200;San Salvador;2009
Avena;300;San Salvador;2010
Avena;200;San Salvador;2011
Avena;120;San Salvador;2012
Avena;580;San Salvador;2013
Avena;140;San Salvador;2014
Avena;180;San Salvador;2015
Avena;90;San Salvador;2016
Avena;180;San Salvador;2017
Avena;250;San Salvador;2018
Avena;190;San Salvador;2019
Avena;90;San Salvador;2020
Avena;105;San Salvador;2021
Avena;240;Tala;2000
Avena;110;Tala;2001
Avena;80;Tala;2002
Avena;120;Tala;2003
Avena;210;Tala;2004
Avena;140;Tala;2005
Avena;140;Tala;2006
Avena;170;Tala;2007
Avena;140;Tala;2008
Avena;1210;Tala;2009
Avena;630;Tala;2010
Avena;720;Tala;2011
Avena;480;Tala;2012
Avena;200;Tala;2013
Avena;483;Tala;2014
Avena;500;Tala;2015
Avena;460;Tala;2016
Avena;400;Tala;2017
Avena;270;Tala;2018
Avena;330;Tala;2019
Avena;85;Tala;2020
Avena;575;Tala;2021
Avena;240;Uruguay;2000
Avena;120;Uruguay;2001
Avena;200;Uruguay;2002
Avena;120;Uruguay;2003
Avena;130;Uruguay;2004
Avena;130;Uruguay;2005
Avena;150;Uruguay;2006
Avena;150;Uruguay;2007
Avena;260;Uruguay;2008
Avena;1000;Uruguay;2009
Avena;700;Uruguay;2010
Avena;420;Uruguay;2011
Avena;300;Uruguay;2012
Avena;500;Uruguay;2013
Avena;273;Uruguay;2014
Avena;575;Uruguay;2015
Avena;230;Uruguay;2016
Avena;210;Uruguay;2017
Avena;500;Uruguay;2018
Avena;460;Uruguay;2019
Avena;1100;Uruguay;2020
Avena;345;Uruguay;2021
Avena;240;Victoria;2000
Avena;40;Victoria;2001
Avena;170;Victoria;2002
Avena;160;Victoria;2003
Avena;190;Victoria;2004
Avena;100;Victoria;2005
Avena;180;Victoria;2006
Avena;140;Victoria;2007
Avena;60;Victoria;2008
Avena;300;Victoria;2009
Avena;380;Victoria;2010
Avena;230;Victoria;2011
Avena;160;Victoria;2012
Avena;70;Victoria;2013
Avena;75;Victoria;2014
Avena;125;Victoria;2015
Avena;135;Victoria;2016
Avena;250;Victoria;2017
Avena;320;Victoria;2018
Avena;125;Victoria;2019
Avena;45;Victoria;2020
Avena;700;Victoria;2021
Avena;500;Villaguay;2000
Avena;180;Villaguay;2001
Avena;180;Villaguay;2002
Avena;150;Villaguay;2003
Avena;210;Villaguay;2004
Avena;180;Villaguay;2005
Avena;140;Villaguay;2006
Avena;150;Villaguay;2007
Avena;210;Villaguay;2008
Avena;2700;Villaguay;2009
Avena;2000;Villaguay;2010
Avena;1050;Villaguay;2011
Avena;750;Villaguay;2012
Avena;1050;Villaguay;2013
Avena;1240;Villaguay;2014
Avena;1170;Villaguay;2015
Avena;1000;Villaguay;2016
Avena;900;Villaguay;2017
Avena;1150;Villaguay;2018
Avena;400;Villaguay;2019
Avena;306;Villaguay;2020
Avena;420;Villaguay;2021
Cebada cervecera;280;Colon;2011
Cebada cervecera;0;Colon;2012
Cebada cervecera;5200;Diamante;2011
Cebada cervecera;7480;Diamante;2012
Cebada cervecera;1440;Diamante;2013
Cebada cervecera;4550;Diamante;2015
Cebada cervecera;600;Federacion;2012
Cebada cervecera;2200;Federal;2011
Cebada cervecera;5000;Federal;2012
Cebada cervecera;3750;Federal;2013
Cebada cervecera;3300;Federal;2014
Cebada cervecera;1860;Federal;2015
Cebada cervecera;1000;Feliciano;2012
Cebada cervecera;0;Gualeguay;2009
Cebada cervecera;60;Gualeguay;2010
Cebada cervecera;0;Gualeguay;2012
Cebada cervecera;1130;Gualeguay;2013
Cebada cervecera;0;Gualeguaychu;2012
Cebada cervecera;720;Gualeguaychu;2013
Cebada cervecera;8400;La Paz;2011
Cebada cervecera;7560;La Paz;2012
Cebada cervecera;6600;La Paz;2013
Cebada cervecera;6400;La Paz;2014
Cebada cervecera;3630;La Paz;2015
Cebada cervecera;780;Nogoya;2010
Cebada cervecera;2500;Nogoya;2011
Cebada cervecera;0;Nogoya;2012
Cebada cervecera;2760;Nogoya;2013
Cebada cervecera;11700;Parana;2011
Cebada cervecera;9900;Parana;2012
Cebada cervecera;8320;Parana;2013
Cebada cervecera;6400;Parana;2014
Cebada cervecera;2640;Parana;2015
Cebada cervecera;2880;San Salvador;2009
Cebada cervecera;130;Tala;2011
Cebada cervecera;0;Tala;2012
Cebada cervecera;1140;Tala;2013
Cebada cervecera;840;Uruguay;2007
Cebada cervecera;150;Uruguay;2009
Cebada cervecera;80;Uruguay;2010
Cebada cervecera;590;Uruguay;2011
Cebada cervecera;0;Uruguay;2012
Cebada cervecera;410;Uruguay;2013
Cebada cervecera;1680;Victoria;2008
Cebada cervecera;780;Victoria;2011
Cebada cervecera;0;Victoria;2012
Cebada cervecera;1800;Victoria;2013
Cebada cervecera;0;Villaguay;2006
Cebada cervecera;450;Villaguay;2009
Cebada cervecera;640;Villaguay;2010
Cebada cervecera;960;Villaguay;2011
Cebada cervecera;0;Villaguay;2012
Cebada forrajera;0;Gualeguaychu;2013
Cebada total;1750;Diamante;2016
Cebada total;3500;Diamante;2017
Cebada total;3500;Diamante;2018
Cebada total;3500;Diamante;2019
Cebada total;2160;Diamante;2020
Cebada total;2720;Diamante;2021
Cebada total;2720;Diamante;2022
Cebada total;3200;Federal;2016
Cebada total;2640;Federal;2017
Cebada total;1700;Federal;2018
Cebada total;1600;Federal;2019
Cebada total;1350;Federal;2020
Cebada total;1700;Federal;2021
Cebada total;1650;Federal;2022
Cebada total;1720;Gualeguay;2019
Cebada total;945;Gualeguay;2020
Cebada total;1080;Gualeguay;2021
Cebada total;698;Gualeguay;2022
Cebada total;0;Gualeguaychu;2020
Cebada total;300;Gualeguaychu;2021
Cebada total;384;Gualeguaychu;2022
Cebada total;3300;La Paz;2016
Cebada total;5250;La Paz;2017
Cebada total;1750;La Paz;2018
Cebada total;1650;La Paz;2019
Cebada total;1300;La Paz;2020
Cebada total;1650;La Paz;2021
Cebada total;1650;La Paz;2022
Cebada total;1325;Nogoya;2020
Cebada total;736;Nogoya;2021
Cebada total;1556;Nogoya;2022
Cebada total;5250;Parana;2016
Cebada total;385;Parana;2017
Cebada total;3500;Parana;2018
Cebada total;3300;Parana;2019
Cebada total;1820;Parana;2020
Cebada total;2310;Parana;2021
Cebada total;2380;Parana;2022
Cebada total;150;Tala;2021
Cebada total;190;Tala;2022
Cebada total;150;Uruguay;2020
Cebada total;1400;Uruguay;2021
Cebada total;860;Uruguay;2022
