Cultivo;Producción;Depart;Fecha
Cebada total;2700;Victoria;2019
Cebada total;4620;Victoria;2020
Cebada total;6265;Victoria;2021
Cebada total;3258;Victoria;2022
Cebada total;0;Villaguay;2020
Cebada total;1456;Villaguay;2021
Cebada total;576;Villaguay;2022
Centeno;0;Gualeguay;2020
Centeno;0;Gualeguay;2021
Centeno;0;Gualeguaychu;2021
Centeno;0;Uruguay;2021
Centeno;0;Victoria;2021
Centeno;0;Villaguay;2021
Colza;70;Colon;2007
Colza;176;Colon;2008
Colza;510;Colon;2010
Colza;1400;Colon;2011
Colza;560;Colon;2012
Colza;400;Colon;2013
Colza;900;Colon;2014
Colza;618;Colon;2015
Colza;450;Colon;2016
Colza;90;Colon;2017
Colza;84;Colon;2018
Colza;60;Colon;2019
Colza;49;Colon;2020
Colza;30;Colon;2021
Colza;200;Colon;2022
Colza;360;Concordia;2011
Colza;200;Concordia;2012
Colza;1920;Diamante;2011
Colza;7200;Diamante;2012
Colza;1820;Diamante;2013
Colza;1440;Diamante;2014
Colza;1600;Diamante;2015
Colza;1140;Diamante;2016
Colza;1100;Diamante;2018
Colza;450;Diamante;2019
Colza;109;Diamante;2020
Colza;665;Diamante;2021
Colza;640;Diamante;2022
Colza;420;Federacion;2015
Colza;420;Federacion;2016
Colza;570;Federacion;2017
Colza;49;Federacion;2020
Colza;300;Federal;2012
Colza;200;Federal;2013
Colza;400;Federal;2017
Colza;150;Federal;2022
Colza;350;Gualeguay;2011
Colza;1430;Gualeguay;2012
Colza;3300;Gualeguay;2013
Colza;675;Gualeguay;2014
Colza;817;Gualeguay;2015
Colza;100;Gualeguay;2016
Colza;750;Gualeguay;2017
Colza;960;Gualeguay;2018
Colza;1200;Gualeguay;2019
Colza;1799;Gualeguay;2020
Colza;3990;Gualeguay;2021
Colza;6000;Gualeguay;2022
Colza;590;Gualeguaychu;2006
Colza;680;Gualeguaychu;2007
Colza;553;Gualeguaychu;2008
Colza;655;Gualeguaychu;2009
Colza;1120;Gualeguaychu;2010
Colza;4350;Gualeguaychu;2011
Colza;5220;Gualeguaychu;2012
Colza;3000;Gualeguaychu;2013
Colza;3040;Gualeguaychu;2014
Colza;2800;Gualeguaychu;2015
Colza;80;Gualeguaychu;2019
Colza;348;Gualeguaychu;2020
Colza;1445;Gualeguaychu;2021
Colza;1800;Gualeguaychu;2022
Colza;2400;La Paz;2011
Colza;3300;La Paz;2012
Colza;2400;La Paz;2013
Colza;1950;La Paz;2014
Colza;1650;La Paz;2015
Colza;1020;La Paz;2016
Colza;3000;La Paz;2017
Colza;2000;La Paz;2018
Colza;720;La Paz;2019
Colza;99;La Paz;2020
Colza;30;Nogoya;2007
Colza;99;Nogoya;2008
Colza;640;Nogoya;2011
Colza;3700;Nogoya;2012
Colza;3300;Nogoya;2013
Colza;3990;Nogoya;2014
Colza;700;Nogoya;2015
Colza;340;Nogoya;2016
Colza;0;Nogoya;2017
Colza;200;Nogoya;2018
Colza;60;Nogoya;2019
Colza;1199;Nogoya;2020
Colza;960;Nogoya;2021
Colza;2000;Nogoya;2022
Colza;3200;Parana;2011
Colza;6600;Parana;2012
Colza;3480;Parana;2013
Colza;2600;Parana;2014
Colza;960;Parana;2015
Colza;850;Parana;2016
Colza;1100;Parana;2017
Colza;2200;Parana;2018
Colza;480;Parana;2019
Colza;99;Parana;2020
Colza;360;Parana;2022
Colza;50;San Salvador;2007
Colza;1040;San Salvador;2008
Colza;180;San Salvador;2009
Colza;470;San Salvador;2011
Colza;200;San Salvador;2012
Colza;500;San Salvador;2013
Colza;200;San Salvador;2014
Colza;200;San Salvador;2015
Colza;130;Tala;2006
Colza;113;Tala;2008
Colza;2000;Tala;2009
Colza;135;Tala;2010
Colza;520;Tala;2011
Colza;700;Tala;2012
Colza;1400;Tala;2013
Colza;300;Tala;2014
Colza;750;Tala;2015
Colza;300;Tala;2016
Colza;650;Tala;2017
Colza;800;Tala;2018
Colza;480;Tala;2019
Colza;799;Tala;2020
Colza;2210;Tala;2021
Colza;2600;Tala;2022
Colza;100;Uruguay;2007
Colza;56;Uruguay;2008
Colza;72;Uruguay;2009
Colza;260;Uruguay;2011
Colza;960;Uruguay;2012
Colza;4050;Uruguay;2013
Colza;1540;Uruguay;2014
Colza;45;Uruguay;2017
Colza;400;Uruguay;2019
Colza;149;Uruguay;2020
Colza;225;Uruguay;2021
Colza;300;Uruguay;2022
Colza;910;Victoria;2008
Colza;1098;Victoria;2009
Colza;1610;Victoria;2010
Colza;5100;Victoria;2011
Colza;9360;Victoria;2012
Colza;5000;Victoria;2013
Colza;5600;Victoria;2014
Colza;4750;Victoria;2015
Colza;4750;Victoria;2016
Colza;3150;Victoria;2017
Colza;1938;Victoria;2018
Colza;3500;Victoria;2019
Colza;2299;Victoria;2020
Colza;9975;Victoria;2021
Colza;10600;Victoria;2022
Colza;369;Villaguay;2008
Colza;340;Villaguay;2009
Colza;300;Villaguay;2010
Colza;1200;Villaguay;2012
Colza;1000;Villaguay;2013
Colza;80;Villaguay;2016
Colza;200;Villaguay;2019
Colza;180;Villaguay;2021
Colza;200;Villaguay;2022
Garbanzo;270;Nogoya;2019
Garbanzo;414;Victoria;2019
Girasol;1800;Colon;2000
Girasol;960;Colon;2001
Girasol;2100;Colon;2002
Girasol;950;Colon;2003
Girasol;1260;Colon;2004
Girasol;1400;Colon;2005
Girasol;220;Colon;2006
Girasol;2550;Colon;2007
Girasol;850;Colon;2008
Girasol;200;Colon;2009
Girasol;2900;Concordia;2000
Girasol;3240;Concordia;2001
Girasol;2900;Concordia;2002
Girasol;3200;Concordia;2003
Girasol;2880;Concordia;2004
Girasol;2400;Concordia;2005
Girasol;1620;Concordia;2006
Girasol;9280;Concordia;2007
Girasol;4800;Concordia;2008
Girasol;1200;Concordia;2009
Girasol;3230;Concordia;2010
Girasol;1280;Concordia;2011
Girasol;1430;Concordia;2012
Girasol;900;Concordia;2013
Girasol;360;Concordia;2014
Girasol;180;Concordia;2016
Girasol;563;Concordia;2020
Girasol;432;Concordia;2021
Girasol;6000;Diamante;2000
Girasol;6670;Diamante;2001
Girasol;5400;Diamante;2002
Girasol;4000;Diamante;2003
Girasol;6300;Diamante;2004
Girasol;6160;Diamante;2005
Girasol;4356;Diamante;2006
Girasol;5520;Diamante;2007
Girasol;2080;Diamante;2008
Girasol;1260;Diamante;2009
Girasol;1920;Diamante;2010
Girasol;1000;Diamante;2011
Girasol;1020;Diamante;2012
Girasol;1200;Diamante;2013
Girasol;660;Diamante;2014
Girasol;500;Diamante;2015
Girasol;960;Diamante;2016
Girasol;1000;Diamante;2017
Girasol;1380;Diamante;2018
Girasol;750;Diamante;2019
Girasol;400;Diamante;2020
Girasol;400;Diamante;2021
Girasol;500;Federacion;2000
Girasol;360;Federacion;2001
Girasol;600;Federacion;2002
Girasol;260;Federacion;2003
Girasol;560;Federacion;2004
Girasol;1260;Federacion;2005
Girasol;540;Federacion;2006
Girasol;5220;Federacion;2007
Girasol;2210;Federacion;2008
Girasol;840;Federacion;2009
Girasol;3600;Federacion;2010
Girasol;1980;Federacion;2011
Girasol;1440;Federacion;2012
Girasol;980;Federacion;2013
Girasol;450;Federacion;2014
Girasol;800;Federacion;2015
Girasol;900;Federacion;2016
Girasol;340;Federacion;2017
Girasol;600;Federacion;2018
Girasol;600;Federacion;2019
Girasol;1100;Federal;2000
Girasol;720;Federal;2001
Girasol;600;Federal;2002
Girasol;700;Federal;2003
Girasol;510;Federal;2004
Girasol;1540;Federal;2005
Girasol;1224;Federal;2006
Girasol;5000;Federal;2007
Girasol;2600;Federal;2008
Girasol;800;Federal;2009
Girasol;1080;Federal;2010
Girasol;680;Federal;2011
Girasol;700;Federal;2012
Girasol;560;Federal;2013
Girasol;800;Federal;2014
Girasol;400;Federal;2015
Girasol;800;Federal;2016
Girasol;900;Federal;2017
Girasol;600;Federal;2018
Girasol;660;Federal;2019
Girasol;210;Federal;2020
Girasol;1350;Federal;2021
Girasol;900;Feliciano;2000
Girasol;510;Feliciano;2001
Girasol;500;Feliciano;2002
Girasol;260;Feliciano;2003
Girasol;480;Feliciano;2004
Girasol;540;Feliciano;2005
Girasol;720;Feliciano;2006
Girasol;4600;Feliciano;2007
Girasol;3080;Feliciano;2008
Girasol;420;Feliciano;2009
Girasol;340;Feliciano;2010
Girasol;230;Feliciano;2011
Girasol;280;Feliciano;2012
Girasol;360;Feliciano;2013
Girasol;280;Feliciano;2014
Girasol;1610;Feliciano;2020
Girasol;2945;Feliciano;2021
Girasol;9600;Gualeguay;2000
Girasol;5200;Gualeguay;2001
Girasol;9500;Gualeguay;2002
Girasol;5200;Gualeguay;2003
Girasol;3990;Gualeguay;2004
Girasol;8800;Gualeguay;2005
Girasol;4900;Gualeguay;2006
Girasol;6600;Gualeguay;2007
Girasol;3180;Gualeguay;2008
Girasol;1050;Gualeguay;2009
Girasol;630;Gualeguay;2010
Girasol;1050;Gualeguay;2011
Girasol;80;Gualeguay;2016
Girasol;255;Gualeguay;2021
Girasol;20000;Gualeguaychu;2000
Girasol;7000;Gualeguaychu;2001
Girasol;10200;Gualeguaychu;2002
Girasol;8800;Gualeguaychu;2003
Girasol;9200;Gualeguaychu;2004
Girasol;18900;Gualeguaychu;2005
Girasol;9060;Gualeguaychu;2006
Girasol;16200;Gualeguaychu;2007
Girasol;12610;Gualeguaychu;2008
Girasol;818;Gualeguaychu;2009
Girasol;1300;Gualeguaychu;2010
Girasol;50;Gualeguaychu;2011
Girasol;270;Gualeguaychu;2018
Girasol;825;Gualeguaychu;2020
Girasol;714;Gualeguaychu;2021
Girasol;6000;La Paz;2000
Girasol;7400;La Paz;2001
Girasol;7000;La Paz;2002
Girasol;7200;La Paz;2003
Girasol;5950;La Paz;2004
Girasol;7770;La Paz;2005
Girasol;7020;La Paz;2006
Girasol;10600;La Paz;2007
Girasol;3220;La Paz;2008
Girasol;1600;La Paz;2009
Girasol;4750;La Paz;2010
Girasol;3200;La Paz;2011
Girasol;2800;La Paz;2012
Girasol;2250;La Paz;2013
Girasol;2800;La Paz;2014
Girasol;3300;La Paz;2015
Girasol;4320;La Paz;2016
Girasol;4400;La Paz;2017
Girasol;4400;La Paz;2018
Girasol;1760;La Paz;2019
Girasol;5500;La Paz;2020
Girasol;8100;La Paz;2021
Girasol;1500;Nogoya;2000
Girasol;1600;Nogoya;2001
Girasol;1600;Nogoya;2002
Girasol;2000;Nogoya;2003
Girasol;2100;Nogoya;2004
Girasol;2520;Nogoya;2005
Girasol;2700;Nogoya;2006
Girasol;9000;Nogoya;2007
Girasol;3420;Nogoya;2008
Girasol;945;Nogoya;2009
Girasol;2415;Nogoya;2010
Girasol;40;Nogoya;2011
Girasol;78;Nogoya;2014
Girasol;675;Nogoya;2016
Girasol;1625;Nogoya;2018
Girasol;48;Nogoya;2020
Girasol;210;Nogoya;2021
Girasol;15000;Parana;2000
Girasol;18040;Parana;2001
Girasol;13000;Parana;2002
Girasol;15000;Parana;2003
Girasol;13600;Parana;2004
Girasol;35530;Parana;2005
Girasol;25200;Parana;2006
Girasol;34320;Parana;2007
Girasol;7420;Parana;2008
Girasol;3960;Parana;2009
Girasol;8400;Parana;2010
Girasol;4400;Parana;2011
Girasol;3600;Parana;2012
Girasol;2240;Parana;2013
Girasol;1200;Parana;2014
Girasol;1100;Parana;2015
Girasol;660;Parana;2016
Girasol;8600;Parana;2017
Girasol;3960;Parana;2018
Girasol;2171;Parana;2019
Girasol;2070;Parana;2020
Girasol;3610;Parana;2021
Girasol;2000;San Salvador;2003
Girasol;3610;San Salvador;2004
Girasol;3600;San Salvador;2005
Girasol;6000;San Salvador;2006
Girasol;8400;San Salvador;2007
Girasol;4800;San Salvador;2008
Girasol;600;San Salvador;2009
Girasol;1140;San Salvador;2010
Girasol;1190;San Salvador;2011
Girasol;1020;San Salvador;2013
Girasol;120;San Salvador;2020
Girasol;45;San Salvador;2021
Girasol;8000;Tala;2000
Girasol;3200;Tala;2001
Girasol;2600;Tala;2002
Girasol;5600;Tala;2003
Girasol;5290;Tala;2004
Girasol;8800;Tala;2005
Girasol;3900;Tala;2006
Girasol;6650;Tala;2007
Girasol;1980;Tala;2008
Girasol;500;Tala;2009
Girasol;1000;Tala;2010
Girasol;270;Tala;2011
Girasol;150;Tala;2014
Girasol;136;Tala;2016
Girasol;320;Tala;2021
Girasol;5100;Uruguay;2000
Girasol;2210;Uruguay;2001
Girasol;2300;Uruguay;2002
Girasol;3300;Uruguay;2003
Girasol;3240;Uruguay;2004
Girasol;3750;Uruguay;2005
Girasol;1740;Uruguay;2006
Girasol;6650;Uruguay;2007
Girasol;2200;Uruguay;2008
Girasol;720;Uruguay;2009
Girasol;960;Uruguay;2010
Girasol;720;Uruguay;2016
Girasol;270;Uruguay;2017
Girasol;770;Uruguay;2018
Girasol;425;Uruguay;2019
Girasol;738;Uruguay;2020
Girasol;1394;Uruguay;2021
Girasol;2400;Victoria;2000
Girasol;1600;Victoria;2001
Girasol;2000;Victoria;2002
Girasol;2300;Victoria;2003
Girasol;1235;Victoria;2004
Girasol;4500;Victoria;2005
Girasol;1360;Victoria;2006
Girasol;2600;Victoria;2007
Girasol;2320;Victoria;2008
Girasol;1050;Victoria;2009
Girasol;1440;Victoria;2010
Girasol;0;Victoria;2013
Girasol;0;Victoria;2016
Girasol;715;Victoria;2020
Girasol;224;Victoria;2021
Girasol;8550;Villaguay;2000
Girasol;2100;Villaguay;2001
Girasol;3000;Villaguay;2002
Girasol;4200;Villaguay;2003
Girasol;7200;Villaguay;2004
Girasol;9100;Villaguay;2005
Girasol;10400;Villaguay;2006
Girasol;17000;Villaguay;2007
Girasol;4950;Villaguay;2008
Girasol;1080;Villaguay;2009
Girasol;1300;Villaguay;2010
Girasol;960;Villaguay;2011
Girasol;70;Villaguay;2017
Girasol;3230;Villaguay;2018
Girasol;3675;Villaguay;2020
Girasol;4794;Villaguay;2021
Lenteja;204;Diamante;2020
Lenteja;225;Diamante;2021
Lenteja;375;Diamante;2022
Lino;300;Colon;2000
Lino;200;Colon;2001
Lino;400;Colon;2002
Lino;300;Colon;2003
Lino;500;Colon;2004
Lino;600;Colon;2005
Lino;300;Colon;2006
Lino;49;Colon;2007
Lino;240;Colon;2009
Lino;200;Colon;2010
Lino;70;Colon;2012
Lino;150;Colon;2013
Lino;360;Colon;2014
Lino;600;Colon;2015
Lino;520;Colon;2016
Lino;180;Colon;2017
Lino;300;Colon;2018
Lino;330;Colon;2019
Lino;300;Colon;2020
Lino;350;Colon;2021
Lino;1440;Colon;2022
Lino;1000;Concordia;2000
Lino;400;Concordia;2001
Lino;600;Concordia;2002
Lino;1800;Concordia;2003
Lino;2400;Concordia;2004
Lino;3740;Concordia;2005
Lino;2400;Concordia;2006
Lino;450;Concordia;2007
Lino;1000;Concordia;2008
Lino;2080;Concordia;2009
Lino;1560;Concordia;2010
Lino;1400;Concordia;2011
Lino;1080;Concordia;2012
Lino;550;Concordia;2013
Lino;480;Concordia;2014
Lino;910;Concordia;2015
Lino;550;Concordia;2017
Lino;450;Concordia;2018
Lino;300;Concordia;2019
Lino;450;Concordia;2020
Lino;360;Concordia;2021
Lino;560;Concordia;2022
Lino;300;Diamante;2000
Lino;200;Diamante;2001
Lino;400;Diamante;2002
Lino;800;Diamante;2003
Lino;1700;Diamante;2004
Lino;2800;Diamante;2005
Lino;1300;Diamante;2006
Lino;120;Diamante;2007
Lino;360;Diamante;2008
Lino;1440;Diamante;2009
Lino;480;Diamante;2010
Lino;320;Diamante;2011
Lino;420;Diamante;2012
Lino;400;Federacion;2000
Lino;100;Federacion;2001
Lino;200;Federacion;2002
Lino;500;Federacion;2003
Lino;900;Federacion;2004
Lino;1650;Federacion;2005
Lino;960;Federacion;2006
Lino;240;Federacion;2007
Lino;720;Federacion;2008
Lino;2280;Federacion;2009
Lino;1760;Federacion;2010
Lino;960;Federacion;2011
Lino;960;Federacion;2012
Lino;600;Federacion;2013
Lino;480;Federacion;2014
Lino;400;Federacion;2015
Lino;440;Federacion;2016
Lino;880;Federacion;2017
Lino;900;Federacion;2018
Lino;300;Federacion;2019
Lino;900;Federacion;2020
Lino;75;Federacion;2021
Lino;160;Federacion;2022
Lino;400;Federal;2000
Lino;300;Federal;2001
Lino;600;Federal;2002
Lino;1500;Federal;2003
Lino;1800;Federal;2004
Lino;3240;Federal;2005
Lino;1060;Federal;2006
Lino;270;Federal;2007
Lino;550;Federal;2008
Lino;2100;Federal;2009
Lino;1430;Federal;2010
Lino;1540;Federal;2011
Lino;700;Federal;2012
Lino;660;Federal;2013
Lino;420;Federal;2014
Lino;700;Federal;2015
Lino;1300;Federal;2017
Lino;480;Federal;2018
Lino;200;Federal;2019
Lino;480;Federal;2020
Lino;600;Federal;2021
Lino;928;Federal;2022
Lino;400;Feliciano;2000
Lino;300;Feliciano;2001
Lino;400;Feliciano;2002
Lino;600;Feliciano;2003
Lino;1200;Feliciano;2004
Lino;1800;Feliciano;2005
Lino;1400;Feliciano;2006
Lino;450;Feliciano;2007
Lino;770;Feliciano;2008
Lino;1080;Feliciano;2009
Lino;1440;Feliciano;2010
Lino;1080;Feliciano;2011
Lino;720;Feliciano;2012
Lino;500;Feliciano;2013
Lino;600;Feliciano;2014
Lino;200;Feliciano;2015
Lino;550;Feliciano;2017
Lino;600;Feliciano;2018
Lino;400;Feliciano;2019
Lino;600;Feliciano;2020
Lino;130;Feliciano;2021
Lino;240;Feliciano;2022
Lino;1400;Gualeguay;2000
Lino;1400;Gualeguay;2001
Lino;1000;Gualeguay;2002
Lino;3500;Gualeguay;2003
Lino;3200;Gualeguay;2004
Lino;6250;Gualeguay;2005
Lino;2410;Gualeguay;2006
Lino;748;Gualeguay;2007
Lino;1620;Gualeguay;2008
Lino;3450;Gualeguay;2009
Lino;1120;Gualeguay;2010
Lino;260;Gualeguay;2011
Lino;410;Gualeguay;2012
Lino;700;Gualeguay;2013
Lino;245;Gualeguay;2014
Lino;250;Gualeguay;2015
Lino;825;Gualeguay;2016
Lino;275;Gualeguay;2017
Lino;260;Gualeguay;2018
Lino;240;Gualeguay;2019
Lino;260;Gualeguay;2020
Lino;240;Gualeguay;2021
Lino;950;Gualeguay;2022
Lino;3300;Gualeguaychu;2000
Lino;1000;Gualeguaychu;2001
Lino;500;Gualeguaychu;2002
Lino;1400;Gualeguaychu;2003
Lino;1800;Gualeguaychu;2004
Lino;4260;Gualeguaychu;2005
Lino;1800;Gualeguaychu;2006
Lino;350;Gualeguaychu;2007
Lino;1800;Gualeguaychu;2008
Lino;2475;Gualeguaychu;2009
Lino;1100;Gualeguaychu;2010
Lino;120;Gualeguaychu;2011
Lino;160;Gualeguaychu;2012
Lino;180;Gualeguaychu;2013
Lino;180;Gualeguaychu;2015
Lino;180;Gualeguaychu;2021
Lino;800;Gualeguaychu;2022
Lino;2500;La Paz;2000
Lino;2000;La Paz;2001
Lino;2800;La Paz;2002
Lino;5000;La Paz;2003
Lino;5000;La Paz;2004
Lino;6990;La Paz;2005
Lino;8400;La Paz;2006
Lino;3410;La Paz;2007
Lino;4560;La Paz;2008
Lino;7500;La Paz;2009
Lino;5600;La Paz;2010
Lino;7000;La Paz;2011
Lino;5600;La Paz;2012
Lino;6600;La Paz;2013
Lino;6300;La Paz;2014
Lino;7000;La Paz;2015
Lino;7150;La Paz;2016
Lino;5200;La Paz;2017
Lino;5440;La Paz;2018
Lino;2250;La Paz;2019
Lino;5440;La Paz;2020
Lino;2880;La Paz;2021
Lino;4288;La Paz;2022
Lino;800;Nogoya;2000
Lino;900;Nogoya;2001
Lino;1800;Nogoya;2002
Lino;5000;Nogoya;2003
Lino;5300;Nogoya;2004
Lino;5400;Nogoya;2005
Lino;2500;Nogoya;2006
Lino;700;Nogoya;2007
Lino;2040;Nogoya;2008
Lino;6600;Nogoya;2009
Lino;4550;Nogoya;2010
Lino;2530;Nogoya;2011
Lino;2340;Nogoya;2012
Lino;3410;Nogoya;2013
Lino;1550;Nogoya;2014
Lino;2475;Nogoya;2015
Lino;1625;Nogoya;2016
Lino;900;Nogoya;2017
Lino;3780;Nogoya;2018
Lino;500;Nogoya;2019
Lino;3780;Nogoya;2020
Lino;2500;Nogoya;2021
Lino;4200;Nogoya;2022
Lino;900;Parana;2000
Lino;500;Parana;2001
Lino;700;Parana;2002
Lino;2600;Parana;2003
Lino;3000;Parana;2004
Lino;4030;Parana;2005
Lino;2800;Parana;2006
Lino;1200;Parana;2007
Lino;2160;Parana;2008
Lino;4500;Parana;2009
Lino;4320;Parana;2010
Lino;3000;Parana;2011
Lino;2800;Parana;2012
Lino;2640;Parana;2013
Lino;3500;Parana;2014
Lino;1680;Parana;2015
Lino;1950;Parana;2016
Lino;1260;Parana;2017
Lino;1080;Parana;2018
Lino;550;Parana;2019
Lino;1080;Parana;2020
Lino;600;Parana;2021
Lino;1216;Parana;2022
Lino;500;San Salvador;2003
Lino;2000;San Salvador;2004
Lino;1100;San Salvador;2005
Lino;1300;San Salvador;2006
Lino;200;San Salvador;2007
Lino;1020;San Salvador;2008
Lino;3750;San Salvador;2009
Lino;2500;San Salvador;2010
Lino;450;San Salvador;2011
Lino;200;San Salvador;2012
Lino;350;San Salvador;2013
Lino;450;San Salvador;2014
Lino;800;San Salvador;2015
Lino;240;San Salvador;2017
Lino;550;San Salvador;2021
Lino;1400;San Salvador;2022
Lino;800;Tala;2000
Lino;700;Tala;2001
Lino;1000;Tala;2002
Lino;3200;Tala;2003
Lino;2500;Tala;2004
Lino;3080;Tala;2005
Lino;1600;Tala;2006
Lino;160;Tala;2007
Lino;770;Tala;2008
Lino;4394;Tala;2009
Lino;1080;Tala;2010
Lino;450;Tala;2011
Lino;280;Tala;2012
Lino;1000;Tala;2013
Lino;640;Tala;2014
Lino;2000;Tala;2015
Lino;2520;Tala;2016
Lino;315;Tala;2017
Lino;1400;Tala;2018
Lino;1000;Tala;2019
Lino;1400;Tala;2020
Lino;770;Tala;2021
Lino;3400;Tala;2022
Lino;1000;Uruguay;2000
Lino;200;Uruguay;2001
Lino;400;Uruguay;2002
Lino;1200;Uruguay;2003
Lino;2800;Uruguay;2004
Lino;2750;Uruguay;2005
Lino;2200;Uruguay;2006
Lino;297;Uruguay;2007
Lino;900;Uruguay;2008
Lino;4020;Uruguay;2009
Lino;1800;Uruguay;2010
Lino;700;Uruguay;2011
Lino;450;Uruguay;2012
Lino;610;Uruguay;2013
Lino;700;Uruguay;2014
Lino;1000;Uruguay;2015
Lino;1050;Uruguay;2017
Lino;1800;Uruguay;2018
Lino;700;Uruguay;2019
Lino;1800;Uruguay;2020
Lino;900;Uruguay;2021
Lino;4000;Uruguay;2022
Lino;112;Victoria;2009
Lino;450;Victoria;2010
Lino;130;Victoria;2011
Lino;320;Victoria;2013
Lino;90;Victoria;2015
Lino;260;Victoria;2016
Lino;150;Victoria;2021
Lino;1080;Victoria;2022
Lino;600;Villaguay;2000
Lino;700;Villaguay;2001
Lino;200;Villaguay;2002
Lino;700;Villaguay;2003
Lino;1700;Villaguay;2004
Lino;2530;Villaguay;2005
Lino;2310;Villaguay;2006
Lino;520;Villaguay;2007
Lino;1235;Villaguay;2008
Lino;6000;Villaguay;2009
Lino;2400;Villaguay;2010
Lino;1430;Villaguay;2011
Lino;880;Villaguay;2012
Lino;2160;Villaguay;2013
Lino;1530;Villaguay;2014
Lino;1800;Villaguay;2015
Lino;1320;Villaguay;2016
Lino;875;Villaguay;2017
Lino;2160;Villaguay;2018
Lino;1595;Villaguay;2019
Lino;2160;Villaguay;2020
Lino;1100;Villaguay;2021
Lino;3960;Villaguay;2022
Maíz;27500;Colon;2000
Maíz;20250;Colon;2001
Maíz;26950;Colon;2002
Maíz;12680;Colon;2003
Maíz;10350;Colon;2004
Maíz;1500;Colon;2005
Maíz;13130;Colon;2006
Maíz;4000;Colon;2007
Maíz;1600;Colon;2008
Maíz;18250;Colon;2009
Maíz;5120;Colon;2010
Maíz;8840;Colon;2011
Maíz;17360;Colon;2012
Maíz;16650;Colon;2013
Maíz;26600;Colon;2014
Maíz;21420;Colon;2015
Maíz;36250;Colon;2016
Maíz;13920;Colon;2017
Maíz;33914;Colon;2018
Maíz;46080;Colon;2019
Maíz;56865;Colon;2020
Maíz;35850;Colon;2021
Maíz;17400;Concordia;2000
Maíz;10450;Concordia;2001
Maíz;14300;Concordia;2002
Maíz;16800;Concordia;2003
Maíz;24750;Concordia;2004
Maíz;16500;Concordia;2005
Maíz;21000;Concordia;2006
Maíz;19250;Concordia;2007
Maíz;3500;Concordia;2008
Maíz;18000;Concordia;2009
Maíz;9270;Concordia;2010
Maíz;21350;Concordia;2011
Maíz;38500;Concordia;2012
Maíz;18500;Concordia;2013
Maíz;25160;Concordia;2014
